0.5,6.95321e-310
0.475,6.95324e-310
0.45,6.95324e-310
0.425,6.95324e-310
0.4,6.95324e-310
0.375,6.95324e-310
0.35,6.95324e-310
0.325,6.95324e-310
0.3,6.95324e-310
0.275,6.95324e-310
0.25,6.95324e-310
0.225,6.95324e-310
0.2,6.95324e-310
0.175,6.95324e-310
0.15,6.95324e-310
0.125,6.95324e-310
0.1,6.95324e-310
0.075,6.95324e-310
0.05,6.95324e-310
0.025,6.95324e-310
-1.59595e-16,6.95324e-310
-0.025,6.95324e-310
-0.05,6.95324e-310
-0.075,6.95324e-310
-0.1,6.95324e-310
-0.125,6.95324e-310
-0.15,6.95324e-310
-0.175,6.95324e-310
-0.2,6.95324e-310
-0.225,6.95324e-310
-0.25,6.95324e-310
-0.275,6.95324e-310
-0.3,6.95324e-310
-0.325,6.95324e-310
-0.35,6.95324e-310
-0.375,6.95324e-310
-0.4,6.95324e-310
-0.425,6.95324e-310
-0.45,6.95324e-310
-0.475,6.95324e-310
-0.5,6.95324e-310
-0.475,6.95324e-310
-0.45,6.95324e-310
-0.425,6.95324e-310
-0.4,6.95324e-310
-0.375,6.95324e-310
-0.35,6.95324e-310
-0.325,6.95324e-310
-0.3,6.95324e-310
-0.275,6.95324e-310
-0.25,6.95324e-310
-0.225,6.95324e-310
-0.2,6.95324e-310
-0.175,6.95324e-310
-0.15,6.95324e-310
-0.125,6.95324e-310
-0.1,6.95324e-310
-0.075,6.95324e-310
-0.05,6.95324e-310
-0.025,6.95324e-310
-1.45717e-16,6.95324e-310
0.025,6.95324e-310
0.05,6.95324e-310
0.075,6.95324e-310
0.1,6.95324e-310
0.125,6.95324e-310
0.15,6.95324e-310
0.175,6.95324e-310
0.2,6.95324e-310
0.225,6.95324e-310
0.25,6.95324e-310
0.275,6.95324e-310
0.3,6.95324e-310
0.325,6.95324e-310
0.35,6.95324e-310
0.375,6.95324e-310
0.4,6.95324e-310
0.425,6.95324e-310
0.45,6.95324e-310
0.475,6.95324e-310
